hh_own_animal,hh1,hh2,hhsex,hh_own_dwelling,hh_agricultural_land,hh_ag_land_size,hc18a,hc18b,hc18c,hc18d,hc18e,hc18f,hc18g,hc18h,hc18i,hc18k,hc18l,hc18m,hc18n
YES,1001.0,7.0,Male,OWN,YES,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1001.0,8.0,Male,OWN,YES,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1001.0,9.0,Male,OWN,YES,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1001.0,10.0,Male,OWN,YES,3.0,0.0,1.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1001.0,11.0,Male,OTHER,YES,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1001.0,12.0,Female,OWN,NO,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1001.0,13.0,Male,OTHER,YES,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1001.0,14.0,Male,OWN,NO,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1001.0,15.0,Male,OWN,YES,9.0,13.0,4.0,0.0,0.0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,1001.0,16.0,Female,OWN,YES,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1001.0,17.0,Male,OWN,YES,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1001.0,18.0,Female,RENT,YES,15.0,0.0,0.0,1.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1001.0,19.0,Male,OWN,YES,3.0,4.0,1.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1001.0,20.0,Male,OWN,YES,20.0,1.0,0.0,0.0,1.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1002.0,1.0,Male,OWN,YES,4.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1002.0,2.0,Male,OWN,YES,3.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,20.0,10.0,10.0,0.0
NO,1002.0,3.0,Male,OWN,YES,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1002.0,4.0,Male,OWN,YES,3.0,0.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1002.0,5.0,Male,OWN,YES,3.0,0.0,1.0,0.0,0.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1002.0,6.0,Male,OWN,YES,6.0,0.0,4.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1002.0,7.0,Male,OWN,YES,8.0,1.0,2.0,0.0,6.0,5.0,28.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
YES,1002.0,8.0,Male,OWN,YES,3.0,0.0,1.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,1002.0,9.0,Male,OWN,YES,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,1002.0,10.0,Male,OWN,YES,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1002.0,11.0,Male,OWN,YES,3.0,2.0,0.0,0.0,1.0,0.0,33.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0
NO,1002.0,12.0,Male,OWN,YES,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1002.0,13.0,Male,OWN,YES,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1002.0,14.0,Male,OWN,YES,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,1002.0,15.0,Male,OWN,YES,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1002.0,16.0,Male,OWN,YES,5.0,0.0,0.0,0.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1002.0,17.0,Male,OWN,YES,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1002.0,18.0,Male,OWN,YES,5.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,10.0
YES,1002.0,19.0,Male,OWN,YES,2.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,10.0,40.0,10.0
YES,1002.0,20.0,Male,OWN,YES,7.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1003.0,1.0,Male,OWN,YES,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1003.0,2.0,Male,OWN,YES,6.0,0.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1003.0,3.0,Male,OWN,YES,2.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1003.0,4.0,Male,OWN,YES,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1003.0,5.0,Male,OWN,YES,1.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1003.0,6.0,Female,OWN,YES,5.0,0.0,2.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1003.0,7.0,Male,OWN,YES,2.0,0.0,2.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1003.0,8.0,Male,OWN,YES,6.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1003.0,9.0,Male,OWN,YES,1.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1003.0,10.0,Male,OWN,YES,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1003.0,11.0,Male,OWN,YES,2.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1003.0,12.0,Male,OWN,YES,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,40.0,10.0
YES,1003.0,13.0,Male,OWN,YES,4.0,3.0,0.0,0.0,0.0,8.0,8.0,0.0,20.0,13.0,0.0,0.0,0.0,0.0
YES,1003.0,14.0,Male,OWN,YES,3.0,0.0,0.0,0.0,4.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1003.0,15.0,Male,OWN,YES,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,1003.0,16.0,Male,OWN,YES,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1003.0,17.0,Male,OWN,YES,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1003.0,18.0,Male,OWN,YES,3.0,2.0,0.0,0.0,4.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1003.0,19.0,Male,OWN,YES,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1003.0,20.0,Male,OWN,YES,2.0,4.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1004.0,1.0,Female,OWN,YES,3.0,0.0,2.0,0.0,7.0,10.0,20.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
YES,1004.0,2.0,Male,OWN,YES,4.0,0.0,0.0,0.0,4.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1004.0,3.0,Male,OWN,YES,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1004.0,4.0,Male,OWN,YES,2.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1004.0,5.0,Male,OWN,YES,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1004.0,6.0,Male,OWN,YES,2.0,0.0,0.0,0.0,6.0,4.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
YES,1004.0,7.0,Male,OWN,YES,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1004.0,8.0,Male,OWN,YES,4.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1004.0,9.0,Male,OWN,YES,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1004.0,10.0,Male,OWN,YES,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1004.0,11.0,Male,OWN,YES,3.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
YES,1004.0,12.0,Male,OWN,YES,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1004.0,13.0,Male,OWN,YES,6.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1004.0,14.0,Male,OWN,YES,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1004.0,15.0,Male,OWN,YES,3.0,0.0,0.0,0.0,10.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,1004.0,16.0,Male,OWN,YES,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,1004.0,17.0,Female,OWN,YES,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,1004.0,18.0,Male,OWN,YES,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1004.0,19.0,Male,OWN,YES,3.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1004.0,20.0,Male,OWN,YES,4.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
YES,1005.0,1.0,Male,OWN,YES,5.0,2.0,2.0,2.0,6.0,7.0,30.0,0.0,0.0,5.0,95+,20.0,0.0,14.0
YES,1005.0,2.0,Male,OWN,YES,4.0,0.0,2.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1005.0,3.0,Male,OWN,YES,4.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1005.0,4.0,Male,OWN,YES,2.0,0.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1005.0,5.0,Male,OWN,YES,8.0,0.0,3.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1005.0,6.0,Male,OWN,YES,2.0,0.0,3.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1005.0,7.0,Male,OWN,NO,0.0,0.0,0.0,0.0,8.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1005.0,8.0,Male,OWN,YES,3.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1005.0,9.0,Male,OWN,YES,6.0,0.0,2.0,0.0,7.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1005.0,10.0,Male,OWN,YES,2.0,0.0,1.0,0.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,40.0,10.0
NO,1005.0,11.0,Female,OWN,YES,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1005.0,12.0,Male,OWN,YES,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1005.0,13.0,Male,OWN,YES,3.0,1.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1005.0,14.0,Male,OWN,YES,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1005.0,15.0,Male,OWN,YES,7.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,1005.0,16.0,Male,OWN,YES,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1005.0,17.0,Male,OWN,YES,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1005.0,18.0,Male,OWN,YES,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,1005.0,19.0,Female,OWN,YES,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1005.0,20.0,Male,OWN,YES,13.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1006.0,1.0,Male,OWN,YES,4.0,0.0,2.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1006.0,2.0,Male,OWN,YES,3.0,0.0,3.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,10.0
YES,1006.0,3.0,Male,OWN,YES,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1006.0,4.0,Male,OWN,YES,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1006.0,5.0,Male,OWN,YES,20.0,1.0,3.0,0.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1006.0,6.0,Male,OWN,NO,0.0,0.0,4.0,0.0,6.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1006.0,7.0,Male,OWN,YES,2.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1006.0,8.0,Male,OWN,YES,3.0,0.0,3.0,0.0,10.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1006.0,9.0,Male,OWN,YES,6.0,2.0,4.0,1.0,20.0,12.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1006.0,10.0,Male,OWN,YES,3.0,0.0,4.0,0.0,3.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1006.0,11.0,Male,OWN,YES,6.0,9.0,9.0,0.0,22.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1006.0,12.0,Male,OWN,YES,7.0,8.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,1006.0,13.0,Male,OWN,YES,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1006.0,14.0,Male,OWN,YES,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1006.0,15.0,Male,OWN,YES,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1006.0,16.0,Male,OWN,YES,5.0,0.0,4.0,0.0,4.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
YES,1006.0,17.0,Male,OWN,YES,2.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
YES,1006.0,18.0,Male,OWN,YES,16.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1006.0,19.0,Male,OWN,YES,5.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1006.0,20.0,Male,OWN,YES,12.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,1007.0,1.0,Male,OWN,YES,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1007.0,2.0,Male,OWN,YES,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
YES,1007.0,3.0,Male,OWN,YES,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
YES,1007.0,4.0,Male,OWN,YES,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,1007.0,5.0,Male,OWN,YES,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1007.0,6.0,Male,OWN,YES,3.0,0.0,2.0,1.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1007.0,7.0,Male,OWN,YES,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,1007.0,8.0,Female,RENT,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,1007.0,9.0,Male,RENT,YES,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1007.0,10.0,Male,OWN,YES,5.0,0.0,1.0,0.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1007.0,11.0,Male,OWN,YES,5.0,1.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1007.0,12.0,Male,OWN,YES,4.0,2.0,0.0,0.0,4.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1007.0,13.0,Male,OWN,YES,3.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1007.0,14.0,Male,OWN,YES,4.0,2.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1007.0,15.0,Male,OWN,YES,2.0,0.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1007.0,16.0,Male,OWN,YES,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NO,1007.0,17.0,Male,OWN,YES,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1007.0,18.0,Male,OWN,YES,4.0,2.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
NO,1007.0,19.0,Male,OWN,YES,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1007.0,20.0,Male,OWN,YES,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
YES,1008.0,1.0,Male,OWN,YES,6.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,1008.0,2.0,Male,OWN,YES,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1008.0,3.0,Male,OWN,YES,15.0,0.0,0.0,0.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,1008.0,4.0,Male,OWN,YES,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1008.0,5.0,Male,OWN,YES,1.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1008.0,6.0,Male,OWN,YES,6.0,0.0,2.0,0.0,5.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1008.0,7.0,Male,OWN,YES,6.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1008.0,8.0,Male,OWN,YES,6.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1008.0,9.0,Male,OWN,YES,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1008.0,10.0,Male,OWN,YES,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1008.0,11.0,Male,OWN,YES,6.0,6.0,0.0,2.0,6.0,4.0,10.0,0.0,0.0,2.0,0.0,0.0,10.0,10.0
YES,1008.0,12.0,Male,OWN,YES,4.0,2.0,0.0,0.0,4.0,5.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
YES,1008.0,13.0,Male,OWN,YES,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0
YES,1008.0,14.0,Male,OWN,YES,3.0,2.0,0.0,1.0,3.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1008.0,15.0,Male,OWN,YES,4.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,1008.0,16.0,Male,OWN,YES,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,1008.0,17.0,Male,OWN,YES,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1008.0,18.0,Male,OWN,YES,5.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1008.0,19.0,Male,OWN,YES,3.0,2.0,0.0,0.0,3.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1008.0,20.0,Male,OWN,YES,3.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1009.0,1.0,Male,OWN,YES,3.0,0.0,5.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1009.0,2.0,Male,OWN,YES,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1009.0,3.0,Male,RENT,NO,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
NO,1009.0,4.0,Male,OWN,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,1009.0,5.0,Male,OWN,YES,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1009.0,6.0,Male,OWN,YES,2.0,0.0,1.0,0.0,4.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,1009.0,7.0,Female,OWN,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,1009.0,8.0,Female,OWN,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1009.0,9.0,Male,OWN,YES,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0
YES,1009.0,10.0,Male,OWN,YES,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1009.0,11.0,Male,OTHER,YES,2.0,0.0,0.0,0.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1009.0,12.0,Male,RENT,YES,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,1009.0,13.0,Male,OWN,YES,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,1009.0,14.0,Male,OWN,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1009.0,15.0,Male,OWN,YES,3.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,1009.0,16.0,Male,OWN,YES,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1009.0,17.0,Male,OWN,YES,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1009.0,18.0,Male,OWN,YES,3.0,0.0,0.0,0.0,20.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1009.0,19.0,Male,OWN,NO,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0
NO,1009.0,20.0,Male,OWN,YES,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,1010.0,1.0,Male,OWN,YES,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1010.0,2.0,Male,OWN,YES,1.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,1010.0,3.0,Male,OWN,YES,5.0,0.0,2.0,0.0,6.0,2.0,10.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
